City ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
360,kyabe,TD,9.4515,18.9449,71.13,23,100,6.82,overcast clouds
361,kruisfontein,ZA,-34.0033,24.7314,64.89,90,0,8.21,clear sky
362,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
363,stoumont,BE,50.4091,5.8087,40.33,100,90,6.64,overcast clouds
364,elmina,GH,5.0898,-1.348,78.35,87,23,4.68,few clouds
365,ilebo,CD,-4.3167,20.5833,68.74,85,24,0.87,few clouds
366,dikson,RU,73.5069,80.5464,3.47,94,100,23.42,overcast clouds
367,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
368,atar,MR,20.5169,-13.0499,63.97,38,100,6.58,overcast clouds
369,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
370,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
371,amapa,BR,1,-52,70.92,100,100,1.52,overcast clouds
372,vila velha,BR,-20.3297,-40.2925,78.94,83,75,5.99,broken clouds
373,epe,NG,6.5841,3.9834,71.4,93,31,3.51,scattered clouds
374,ilulissat,GL,69.2167,-51.1,5.02,66,100,6.91,overcast clouds
375,saldanha,ZA,-33.0117,17.9442,60.85,88,0,13.87,clear sky
376,xai-xai,MZ,-25.0519,33.6442,72.34,95,35,6.98,scattered clouds
377,jalingo,NG,8.8833,11.3667,68.22,26,19,4.79,few clouds
378,bom jesus,BR,-9.0744,-44.3586,71.11,92,100,1.99,overcast clouds
379,hamilton,US,39.1834,-84.5333,34.43,82,100,1.01,overcast clouds
380,iqaluit,CA,63.7506,-68.5145,-11.31,83,100,4,light snow
381,qaanaaq,GL,77.484,-69.3632,-10.25,71,28,8.14,scattered clouds
382,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
383,yarim,YE,14.298,44.3779,48.18,77,36,1.97,scattered clouds
384,riyadh,SA,24.6877,46.7219,50.14,35,8,13.47,clear sky
385,karasjok,NO,69.4719,25.5112,17.71,96,100,2.44,light snow
386,andilamena,MG,-17.0167,48.5833,59.47,97,51,3.24,broken clouds
387,jamestown,US,42.097,-79.2353,26.19,63,100,8.01,overcast clouds
388,port alfred,ZA,-33.5906,26.891,70.54,88,91,14.45,overcast clouds
389,goderich,CA,43.7501,-81.7165,26.92,80,100,19.57,overcast clouds
390,navahrudak,BY,53.6,25.8333,31.96,98,100,17.13,light snow
391,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
392,bodden town,KY,19.2833,-81.25,82,75,20,1.01,few clouds
393,upernavik,GL,72.7868,-56.1549,2.8,90,100,16.6,overcast clouds
394,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
395,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
396,catamarca,AR,-28.4696,-65.7852,69.64,82,37,8.19,scattered clouds
397,mahebourg,MU,-20.4081,57.7,74.25,88,75,3.44,broken clouds
398,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
399,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
400,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
401,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
402,nador,MA,35.174,-2.9287,57.45,88,0,9.22,clear sky
403,saint-francois,FR,46.4154,3.9054,30.67,93,100,2.3,mist
404,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
405,namibe,AO,-15.1961,12.1522,73.44,86,100,6.26,overcast clouds
406,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
407,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
408,henties bay,NA,-22.116,14.2845,64.85,84,99,8.48,overcast clouds
409,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
410,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
411,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
412,jamestown,US,42.097,-79.2353,26.19,63,100,8.01,overcast clouds
413,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
414,dembi dolo,ET,8.5333,34.8,60.01,50,64,4.16,broken clouds
415,troitsko-pechorsk,RU,62.7084,56.1964,2.91,97,100,5.64,overcast clouds
416,sur,OM,22.5667,59.5289,67.26,49,0,4.7,clear sky
417,tasiilaq,GL,65.6145,-37.6368,21.36,95,100,6.96,light snow
418,ankazoabo,MG,-22.2833,44.5167,68.67,65,5,3.33,clear sky
419,port blair,IN,11.6667,92.75,82.44,74,20,4.61,few clouds
420,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
421,gao,ML,16.6362,1.637,59.86,23,0,13.65,clear sky
422,georgetown,MY,5.4112,100.3354,85.93,78,20,1.01,haze
423,najran,SA,17.4924,44.1277,52.45,25,2,0.83,clear sky
424,port alfred,ZA,-33.5906,26.891,70.54,88,91,14.45,overcast clouds
425,conde,BR,-7.2597,-34.9075,76.46,94,20,1.14,light rain
426,narsaq,GL,60.9167,-46.05,12.42,85,13,6.46,few clouds
427,bafq,IR,31.6128,55.4107,55.22,41,84,15.95,broken clouds
428,port elizabeth,ZA,-33.918,25.5701,67.1,88,0,11.5,clear sky
429,upernavik,GL,72.7868,-56.1549,2.8,90,100,16.6,overcast clouds
430,thompson,CA,55.7435,-97.8558,-3.84,71,100,10.36,overcast clouds
431,dikson,RU,73.5069,80.5464,3.47,94,100,23.42,overcast clouds
432,codrington,AU,-38.2667,141.9667,71.06,71,81,11.36,broken clouds
433,belmonte,BR,-15.8631,-38.8828,75.7,87,97,5.32,overcast clouds
434,ponta do sol,PT,32.6667,-17.1,58.01,78,81,3.94,broken clouds
435,bereda,ES,43.2686,-7.5406,38.41,98,17,2.44,few clouds
436,roald,NO,62.5833,6.1333,37.54,60,100,5.75,overcast clouds
437,berlevag,NO,70.8578,29.0864,27.3,88,100,4.16,light snow
438,mar del plata,AR,-38.0023,-57.5575,61.88,76,0,1.99,clear sky
439,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
440,borovskoy,KZ,53.8,64.15,10.71,98,100,2.1,overcast clouds
441,klaksvik,FO,62.2266,-6.589,43.72,86,100,18.72,overcast clouds
442,hithadhoo,MV,-0.6,73.0833,81.46,67,92,15.77,overcast clouds
443,vila franca do campo,PT,37.7167,-25.4333,55.2,76,85,9.33,overcast clouds
444,arraial do cabo,BR,-22.9661,-42.0278,75.51,90,41,17.72,scattered clouds
445,mahebourg,MU,-20.4081,57.7,74.25,88,75,3.44,broken clouds
446,east london,ZA,-33.0153,27.9116,71.91,89,77,14.05,light rain
447,vila franca do campo,PT,37.7167,-25.4333,55.2,76,85,9.33,overcast clouds
448,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
449,nanortalik,GL,60.1432,-45.2371,11.62,78,42,11.5,scattered clouds
450,dukstas,LT,55.5333,26.3333,33.62,98,100,12.5,light snow
451,arraial do cabo,BR,-22.9661,-42.0278,75.51,90,41,17.72,scattered clouds
452,abalak,RU,58.1286,68.5944,1.42,98,84,5.5,broken clouds
453,taybad,IR,34.74,60.7756,45.9,39,37,18.99,scattered clouds
454,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
455,horki,BY,54.2861,30.9842,30.51,97,100,14.72,snow
456,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
457,mar del plata,AR,-38.0023,-57.5575,61.88,76,0,1.99,clear sky
458,kikwit,CD,-5.041,18.8162,69.82,83,16,1.14,few clouds
459,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
460,rocha,UY,-34.4833,-54.3333,65.41,53,100,4.54,overcast clouds
461,mahebourg,MU,-20.4081,57.7,74.25,88,75,3.44,broken clouds
462,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
463,codrington,AU,-38.2667,141.9667,71.06,71,81,11.36,broken clouds
464,sao filipe,CV,14.8961,-24.4956,71.46,72,95,13.47,overcast clouds
465,uruzgan,AF,32.8333,66,32.86,48,100,7.56,overcast clouds
466,praia,CV,14.9215,-23.5087,70.34,68,75,23.02,broken clouds
467,berlevag,NO,70.8578,29.0864,27.3,88,100,4.16,light snow
468,caravelas,BR,-17.7125,-39.2481,75.29,91,3,5.26,clear sky
469,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
470,custoias,PT,41.1053,-7.321,33.96,70,0,4.21,clear sky
471,puerto madryn,AR,-42.7692,-65.0385,82.13,30,2,27.11,clear sky
472,pangnirtung,CA,66.1451,-65.7125,-13.4,84,100,5.93,overcast clouds
473,saint george,US,37.1041,-113.5841,46.99,24,0,14,clear sky
474,kilindoni,TZ,-7.9139,39.6668,79.47,75,100,9.95,overcast clouds
475,georgetown,MY,5.4112,100.3354,85.93,78,20,1.01,haze
476,surman,LY,32.7567,12.5716,48.22,63,0,5.61,clear sky
477,qaanaaq,GL,77.484,-69.3632,-10.25,71,28,8.14,scattered clouds
478,kruisfontein,ZA,-34.0033,24.7314,64.89,90,1,8.34,clear sky
479,mahon,ES,39.8885,4.2658,45.16,100,0,6.91,clear sky
480,cap-aux-meules,CA,47.3821,-61.8597,17.62,73,75,13.8,broken clouds
481,inhambane,MZ,-23.865,35.3833,75.09,82,54,6.64,broken clouds
482,necochea,AR,-38.5473,-58.7368,56.03,74,0,5.79,clear sky
483,georgetown,MY,5.4112,100.3354,85.93,78,20,1.01,haze
484,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
485,russkiy aktash,RU,55.0384,52.1214,13.35,99,99,3.91,overcast clouds
486,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
487,saldanha,ZA,-33.0117,17.9442,60.85,88,0,13.87,clear sky
488,port hawkesbury,CA,45.6169,-61.3485,16.59,90,0,1.99,clear sky
489,port alfred,ZA,-33.5906,26.891,70.54,88,91,14.45,overcast clouds
490,itumbiara,BR,-18.4192,-49.2153,69.85,92,70,2.93,broken clouds
491,port alfred,ZA,-33.5906,26.891,70.54,88,91,14.45,overcast clouds
492,kapuskasing,CA,49.4169,-82.4331,-12.91,83,0,4.61,clear sky
493,dakar,SN,14.6937,-17.4441,67.08,71,44,22.5,scattered clouds
494,springdale,US,36.1867,-94.1288,35.73,77,0,3.44,clear sky
495,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
496,ilulissat,GL,69.2167,-51.1,5.02,66,100,6.91,overcast clouds
497,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
498,port alfred,ZA,-33.5906,26.891,70.54,88,91,14.45,overcast clouds
499,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
500,hoopstad,ZA,-27.8327,25.9083,68.32,61,3,5.73,clear sky
501,bargarh,IN,21.3333,83.6167,59.5,43,1,3.65,clear sky
502,lubao,PH,14.9167,120.55,86.07,63,51,4.9,broken clouds
503,chuy,UY,-33.6971,-53.4616,66.18,70,98,6.42,overcast clouds
504,hithadhoo,MV,-0.6,73.0833,81.46,67,92,15.77,overcast clouds
505,kruisfontein,ZA,-34.0033,24.7314,64.89,90,1,8.34,clear sky
506,bredasdorp,ZA,-34.5322,20.0403,60.12,82,1,2.3,clear sky
507,yemtsa,RU,63.0734,40.3329,13.01,95,100,6.26,light snow
508,qaanaaq,GL,77.484,-69.3632,-10.25,71,28,8.14,scattered clouds
509,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
510,saint-francois,FR,46.4154,3.9054,30.67,93,100,2.3,mist
511,mar del plata,AR,-38.0023,-57.5575,61.88,76,0,1.99,clear sky
512,mar del plata,AR,-38.0023,-57.5575,61.88,76,0,1.99,clear sky
513,faya,SA,18.3851,42.4509,50.11,82,17,2.93,few clouds
514,jamestown,US,42.097,-79.2353,26.19,63,100,8.01,overcast clouds
515,brigantine,US,39.4101,-74.3646,32,67,0,0,clear sky
516,arraial do cabo,BR,-22.9661,-42.0278,75.51,90,41,17.72,scattered clouds
517,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
518,chalakudi,IN,10.304,76.3361,75.11,94,40,3.44,mist
519,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
520,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
521,souillac,MU,-20.5167,57.5167,75.36,88,75,3.44,broken clouds
522,jamestown,US,42.097,-79.2353,26.19,63,100,8.01,overcast clouds
523,luderitz,NA,-26.6481,15.1594,65.97,75,0,24.25,clear sky
524,santa isabel do rio negro,BR,-0.4139,-65.0192,73.24,98,77,2.08,broken clouds
525,ribeira grande,PT,38.5167,-28.7,59.86,73,7,6.53,clear sky
526,nanortalik,GL,60.1432,-45.2371,11.62,78,42,11.5,scattered clouds
527,praia da vitoria,PT,38.7333,-27.0667,55.76,100,40,15.57,scattered clouds
528,oriximina,BR,-1.7656,-55.8661,73.38,95,59,2.35,broken clouds
529,ivanivka,UA,46.7208,34.553,26.37,97,98,8.84,overcast clouds
530,husavik,IS,66.0449,-17.3389,37.31,78,100,15.35,overcast clouds
531,east london,ZA,-33.0153,27.9116,71.91,89,77,14.05,light rain
532,yaval,IN,21.1667,75.7,59.34,39,0,6.49,clear sky
533,teguise,ES,29.0605,-13.564,53.82,77,0,10.36,clear sky
534,azuaga,ES,38.2667,-5.6833,40.96,80,26,4.5,scattered clouds
535,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
536,bengkulu,ID,-3.8004,102.2655,83.88,67,89,1.72,overcast clouds
537,bokoro,TD,12.3807,17.0568,61.92,24,13,14.58,few clouds
538,ormara,PK,25.2088,64.6357,65.91,50,0,2.26,clear sky
539,dikson,RU,73.5069,80.5464,4.89,93,100,23.82,overcast clouds
540,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
541,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
542,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
543,bredasdorp,ZA,-34.5322,20.0403,60.12,82,1,2.3,clear sky
544,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
545,rocha,UY,-34.4833,-54.3333,65.41,53,100,4.54,overcast clouds
546,leua,SK,48.2156,18.6071,39.49,94,100,18.32,overcast clouds
547,sao joao da barra,BR,-21.6403,-41.0511,75.18,92,2,13.04,clear sky
548,vardo,NO,70.3705,31.1107,26.65,93,100,7.96,light snow
549,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
550,san juan,AR,-31.5375,-68.5364,70.84,68,12,6.4,few clouds
551,souillac,MU,-20.5167,57.5167,75.36,88,75,3.44,broken clouds
552,kangaatsiaq,GL,68.3065,-53.4641,0.95,88,100,17.13,overcast clouds
553,sao joao da barra,BR,-21.6403,-41.0511,75.18,92,2,13.04,clear sky
554,chuy,UY,-33.6971,-53.4616,66.18,70,98,6.42,overcast clouds
555,klaksvik,FO,62.2266,-6.589,43.72,86,100,18.72,overcast clouds
556,carutapera,BR,-1.195,-46.02,73.13,96,100,4.16,heavy intensity rain
557,durban,ZA,-29.8579,31.0292,79.92,93,58,1.01,broken clouds
558,namibe,AO,-15.1961,12.1522,73.44,86,100,6.26,overcast clouds
559,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
560,dikson,RU,73.5069,80.5464,4.89,93,100,23.82,overcast clouds
561,arraial do cabo,BR,-22.9661,-42.0278,75.51,90,41,17.72,scattered clouds
562,amloh,IN,30.6084,76.2319,44.42,64,0,7.52,clear sky
563,castro,BR,-24.7911,-50.0119,65.59,99,100,4.92,light rain
564,ouargaye,BF,11.5033,0.0572,70.68,20,7,10.51,clear sky
565,calabar,NG,4.9517,8.322,75.87,85,4,2.13,clear sky
566,visby,SE,57.6409,18.296,35.82,87,100,26.46,overcast clouds
567,jalingo,NG,8.8833,11.3667,68.22,26,19,4.79,few clouds
568,hithadhoo,MV,-0.6,73.0833,81.46,67,92,15.77,overcast clouds
569,ileza,RU,61.0533,43.9002,9.01,94,100,7.78,overcast clouds
570,saldanha,ZA,-33.0117,17.9442,60.85,88,0,13.87,clear sky
571,quijingue,BR,-10.7525,-39.2092,70.99,88,100,3.69,overcast clouds
572,takoradi,GH,4.8845,-1.7554,78.51,85,23,4.92,few clouds
573,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
574,bakchar,RU,57.0186,82.0711,-6.23,99,99,5.66,overcast clouds
575,quatre cocos,MU,-20.2078,57.7625,75.09,69,0,9.46,clear sky
576,busselton,AU,-33.65,115.3333,78.04,35,0,8.66,clear sky
577,dikson,RU,73.5069,80.5464,4.89,93,100,23.82,overcast clouds
578,dragu,RO,47.0167,23.4,28.08,97,100,2.55,snow
579,oranjemund,NA,-28.55,16.4333,64.06,87,89,17.47,overcast clouds
580,coihaique,CL,-45.5752,-72.0662,66.81,52,0,2.3,clear sky
581,grindavik,IS,63.8424,-22.4338,41.47,93,100,28.77,overcast clouds
582,saint-pierre,RE,-21.3393,55.4781,71.28,73,75,6.91,broken clouds
583,kaka,TM,37.3482,59.6143,44.62,91,69,7.7,broken clouds
584,jamestown,US,42.097,-79.2353,26.19,63,100,8.01,overcast clouds
585,port alfred,ZA,-33.5906,26.891,69.64,88,69,14.99,broken clouds
586,luderitz,NA,-26.6481,15.1594,65.97,75,0,24.25,clear sky
587,san carlos,VE,9.6612,-68.5827,72.61,76,7,4.59,clear sky
588,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
589,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
590,saint george,US,37.1041,-113.5841,46.99,25,0,10,clear sky
591,ilulissat,GL,69.2167,-51.1,5.02,66,100,6.91,overcast clouds
592,agadez,NE,19.75,10.25,50.38,25,22,9.31,few clouds
593,pangnirtung,CA,66.1451,-65.7125,-13.4,84,100,5.93,overcast clouds
594,krasnoarmeysk,RU,51.0239,45.6969,15.15,96,100,3.89,light snow
595,bathsheba,BB,13.2167,-59.5167,74.01,83,40,6.91,scattered clouds
596,esmeraldas,BR,-19.7625,-44.3139,75.51,83,93,2.3,overcast clouds
597,bredasdorp,ZA,-34.5322,20.0403,60.12,82,1,2.3,clear sky
598,upernavik,GL,72.7868,-56.1549,2.8,90,100,16.6,overcast clouds
599,sao joao da barra,BR,-21.6403,-41.0511,75.18,92,2,13.04,clear sky
600,busselton,AU,-33.65,115.3333,78.04,30,0,5.53,clear sky
601,mar del plata,AR,-38.0023,-57.5575,61.88,76,0,1.99,clear sky
602,husavik,IS,66.0449,-17.3389,37.31,78,100,15.35,overcast clouds
603,matiri,TZ,-10.75,34.9,61.32,95,100,1.34,light rain
604,codrington,AU,-38.2667,141.9667,71.06,71,81,11.36,broken clouds
605,koygorodok,RU,60.445,50.9968,2.23,96,100,5.77,overcast clouds
606,aripuana,BR,-9.1667,-60.6333,71.04,95,86,1.23,overcast clouds
607,longyearbyen,SJ,78.2186,15.6401,10.24,79,75,11.5,broken clouds
608,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
609,victoria,HK,22.2855,114.1577,70.18,89,100,11.01,overcast clouds
610,upernavik,GL,72.7868,-56.1549,2.8,90,100,16.6,overcast clouds
611,vicuna,CL,-30.0319,-70.7081,53.33,65,0,0.92,clear sky
612,nuuk,GL,64.1835,-51.7216,12.81,57,20,6.91,few clouds
613,tabuk,PH,17.4189,121.4443,81.37,72,99,4.97,overcast clouds
614,mehamn,NO,71.0357,27.8492,29.23,72,100,13.49,light snow
615,vilani,LV,56.5525,26.9245,33.48,99,100,10.47,light snow
616,pangody,RU,65.85,74.4859,7.02,95,98,12.06,overcast clouds
617,grabovo,RU,53.3875,45.064,20.53,45,98,5.84,light snow
618,santa fe,AR,-31.6333,-60.7,69.03,65,87,1.99,overcast clouds
619,viedma,AR,-40.8135,-62.9967,67.93,52,0,17.13,clear sky
620,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
621,hobyo,SO,5.3505,48.5268,75.67,71,100,18.19,overcast clouds
622,souillac,MU,-20.5167,57.5167,75.36,88,75,3.44,broken clouds
623,acu,BR,-5.5767,-36.9086,75.09,87,100,2.86,overcast clouds
624,changji,CN,44.0167,87.3167,2.19,85,75,2.24,mist
625,ponta do sol,PT,32.6667,-17.1,58.01,78,79,3.98,broken clouds
626,chattanooga,US,35.0456,-85.3097,42.21,70,100,1.25,overcast clouds
627,arraial do cabo,BR,-22.9661,-42.0278,75.51,90,41,17.72,scattered clouds
628,clyde river,CA,70.4692,-68.5914,-10.97,77,75,13.8,broken clouds
629,saldanha,ZA,-33.0117,17.9442,60.85,88,0,13.87,clear sky
630,busselton,AU,-33.65,115.3333,78.04,30,0,5.53,clear sky
631,torbay,CA,47.6666,-52.7314,15.39,87,40,5.75,scattered clouds
632,carutapera,BR,-1.195,-46.02,73.13,96,100,4.16,heavy intensity rain
633,wageningen,NL,51.9667,5.6667,43.9,88,13,9.22,few clouds
634,marzuq,YE,14.4,46.4667,58.71,70,3,1.28,clear sky
635,santa rosa,PH,14.3122,121.1114,86.09,69,41,9.44,scattered clouds
636,bredasdorp,ZA,-34.5322,20.0403,60.12,82,1,2.3,clear sky
637,kjopsvik,NO,68.097,16.3742,31.17,85,100,9.62,light snow
638,qaqortoq,GL,60.7167,-46.0333,12.7,89,6,5.86,clear sky
639,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
640,mar del plata,AR,-38.0023,-57.5575,61.88,75,0,1.01,clear sky
641,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
642,dikson,RU,73.5069,80.5464,4.89,93,100,23.82,overcast clouds
643,muisne,EC,0.6,-80.0333,74.21,89,92,1.99,overcast clouds
644,port alfred,ZA,-33.5906,26.891,69.64,88,69,14.99,broken clouds
645,saint-philippe,RE,-21.3585,55.7679,72.99,83,53,8.32,light rain
646,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
647,saint anthony,US,45.0205,-93.218,13.84,45,0,6.91,clear sky
648,maniitsoq,GL,65.4167,-52.9,6.93,81,100,21.68,overcast clouds
649,ilulissat,GL,69.2167,-51.1,5.02,66,100,6.91,overcast clouds
650,port elizabeth,ZA,-33.918,25.5701,67.1,88,0,11.5,clear sky
651,san luis,AR,-33.295,-66.3356,66.24,77,11,5.17,few clouds
652,sao filipe,CV,14.8961,-24.4956,71.46,72,95,13.47,overcast clouds
653,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
654,bilma,NE,18.6853,12.9164,53.98,24,5,8.08,clear sky
655,bredasdorp,ZA,-34.5322,20.0403,60.12,82,1,2.3,clear sky
656,xai-xai,MZ,-25.0519,33.6442,72.34,95,35,6.98,scattered clouds
657,east london,ZA,-33.0153,27.9116,71.91,89,77,14.05,light rain
658,manbij,SY,36.5281,37.9549,23.77,61,0,6.24,clear sky
659,vila velha,BR,-20.3297,-40.2925,78.94,83,75,5.99,broken clouds
660,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
661,east london,ZA,-33.0153,27.9116,71.91,89,77,14.05,light rain
662,conde,BR,-7.2597,-34.9075,76.46,94,20,1.14,light rain
663,chuy,UY,-33.6971,-53.4616,66.18,70,98,6.42,overcast clouds
664,busselton,AU,-33.65,115.3333,78.04,30,0,5.53,clear sky
665,port alfred,ZA,-33.5906,26.891,69.64,88,69,14.99,broken clouds
666,sao joao da barra,BR,-21.6403,-41.0511,75.18,92,2,13.04,clear sky
667,rawson,AR,-43.3002,-65.1023,82.11,32,28,15.08,scattered clouds
668,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
669,tasiilaq,GL,65.6145,-37.6368,21.36,97,93,1.61,overcast clouds
670,hamilton,US,39.1834,-84.5333,34.23,83,100,1.01,overcast clouds
671,izacic,BA,44.875,15.7819,31.15,95,39,4.9,scattered clouds
672,saint-philippe,RE,-21.3585,55.7679,72.99,83,53,8.32,light rain
673,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
674,busselton,AU,-33.65,115.3333,78.04,30,0,5.53,clear sky
675,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
676,jamestown,US,42.097,-79.2353,26.19,63,100,8.01,overcast clouds
677,jamestown,US,42.097,-79.2353,26.19,63,100,8.01,overcast clouds
678,torbay,CA,47.6666,-52.7314,15.39,87,40,5.75,scattered clouds
679,batamshinskiy,KZ,50.5594,58.2747,3.18,99,100,9.75,overcast clouds
680,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
681,punta arenas,CL,-53.15,-70.9167,50.11,87,0,6.91,clear sky
682,mahebourg,MU,-20.4081,57.7,76.24,88,75,3.44,broken clouds
683,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
684,svetlyy,RU,54.675,20.1347,39.25,96,100,20.4,overcast clouds
685,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
686,acarau,BR,-2.8856,-40.12,75.69,87,100,7.27,overcast clouds
687,rajula,IN,21.05,71.4333,59.14,46,0,11.63,clear sky
688,azad shahr,IR,34.7909,48.5707,27.09,50,20,9.22,few clouds
689,quelimane,MZ,-17.8786,36.8883,76.95,94,20,5.75,few clouds
690,shimoni,KE,-4.6476,39.3817,74.64,87,82,8.01,broken clouds
691,castro,BR,-24.7911,-50.0119,65.59,99,100,4.92,light rain
692,sorland,NO,67.667,12.6934,33.3,50,100,22.93,overcast clouds
693,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
694,dikson,RU,73.5069,80.5464,4.89,93,100,23.82,overcast clouds
695,busselton,AU,-33.65,115.3333,78.04,30,0,5.53,clear sky
696,cidreira,BR,-30.1811,-50.2056,71.69,66,95,11.86,overcast clouds
697,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
698,upernavik,GL,72.7868,-56.1549,2.8,90,100,16.6,overcast clouds
699,turukhansk,RU,65.8167,87.9833,-1.37,90,100,14.43,overcast clouds
700,saint-francois,FR,46.4154,3.9054,30.67,93,100,2.3,mist
701,cape town,ZA,-33.9258,18.4232,65.08,76,20,8.05,few clouds
702,goderich,CA,43.7501,-81.7165,26.92,80,100,19.57,overcast clouds
703,luderitz,NA,-26.6481,15.1594,65.97,75,0,24.25,clear sky
704,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
705,khandbari,NP,27.3747,87.2039,50.76,57,10,2.19,clear sky
706,marabba,SD,12.35,32.1833,61.63,21,0,15.01,clear sky
707,ostrovnoy,RU,68.0531,39.5131,16,92,100,9.78,overcast clouds
708,kutum,SD,14.2,24.6667,45.88,23,32,7.27,scattered clouds
709,turbat,PK,26.0023,63.044,59.41,50,0,2.15,clear sky
710,hermanus,ZA,-34.4187,19.2345,63.9,82,10,3.51,clear sky
711,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
712,thompson,CA,55.7435,-97.8558,-3.84,71,100,10.36,overcast clouds
713,paamiut,GL,61.994,-49.6678,3.22,81,87,11.39,overcast clouds
714,coquimbo,CL,-29.9533,-71.3436,60.53,88,0,2.3,clear sky
715,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
716,vila franca do campo,PT,37.7167,-25.4333,55.2,76,85,9.33,overcast clouds
717,cape canaveral,US,28.4058,-80.6048,66.27,90,100,9.22,overcast clouds
718,ushuaia,AR,-54.8,-68.3,49.66,81,75,4.61,broken clouds
719,bredasdorp,ZA,-34.5322,20.0403,60.12,82,1,2.3,clear sky
